专业代号及名称,院校代号及名称,投档计划数,投档最低位次
0A财务管理,A868青岛滨海学院,103,242652
0R物流管理,D378青岛城市学院,38,242664
20财务管理,D773福州理工学院,5,242698
2D财务管理,D623长春大学旅游学院,5,242717
WA大数据管理与应用,D514兰州博文科技学院,2,242993
33财务管理,D600长春光华学院,8,243351
06工商管理,D624泰山科技学院,27,243515
09物流管理,D902广州新华学院,2,243846
21物流管理,D773福州理工学院,5,243888
B8财务管理,D418江西服装学院,6,243952
1F物流管理,A868青岛滨海学院,32,243994
0W物流管理,D006山东英才学院,17,244214
1C旅游管理,D998齐鲁理工学院,37,244286
09水路运输与海事管理,E172海南科技职业大学,4,244293
17工程管理,D766泉州信息工程学院,1,244303
0L大数据与财务管理,E172海南科技职业大学,4,244392
04物流管理,D720广东理工学院,4,244934
07现代物流管理,D387山东外国语职业技术大学,34,245892
0X物流管理,D320青岛黄海学院,82,246121
07工商管理,D600长春光华学院,4,246276
0F工程管理,D626昆明理工大学津桥学院,5,246509
06金融管理,D387山东外国语职业技术大学,57,246946
10金融管理,D874山东外事职业大学,40,247117
19酒店管理,A868青岛滨海学院,28,247229
0P工程管理,D359烟台理工学院,44,247527
4D市场营销(创意产业管理),C308海口经济学院,2,247818
0M企业数字化管理,D387山东外国语职业技术大学,30,248250
4A人力资源管理,C308海口经济学院,2,248345
1R人力资源管理(薪酬绩效设计师),C308海口经济学院,4,248716
01旅游管理,D304黑龙江工程学院昆仑旅游学院,34,248914
03会展经济与管理,D304黑龙江工程学院昆仑旅游学院,14,248990
12现代物流管理,D874山东外事职业大学,90,249033
1B酒店管理,D320青岛黄海学院,27,249196
4F会展经济与管理(数字会展),C308海口经济学院,2,249206
07工程管理,C796河北工程技术学院,7,249515
17健康服务与管理,D015青岛恒星科技学院,50,249928
05人力资源管理,D015青岛恒星科技学院,60,249971
06文化产业管理,D304黑龙江工程学院昆仑旅游学院,36,250212
A4旅游管理,D599大连艺术学院,6,250341
44大数据管理与应用,D242武汉工商学院,4,251010
26工商管理,D015青岛恒星科技学院,60,251147
39行政管理,C618广州软件学院,18,251493
28工程管理,D605长春建筑学院,3,251555
0N旅游管理与服务教育,D015青岛恒星科技学院,38,251622
30工程管理,D514兰州博文科技学院,2,251724
1V会展经济与管理,D015青岛恒星科技学院,18,251786
23工程管理,D421南昌工学院,2,252281
1F酒店管理,D015青岛恒星科技学院,55,252619
26工程管理,D324山东协和学院,40,252951
02酒店管理,D304黑龙江工程学院昆仑旅游学院,34,253022
9M电子商务(创业与商业管理),C308海口经济学院,8,253495
1Y旅游管理类,C308海口经济学院,10,254206
9E旅游管理(智慧旅游),C308海口经济学院,10,254241
0B大数据管理与应用,C574广东东软学院,7,254641
06工程管理,D391河北科技学院,3,255526
0P大数据管理与应用,D624泰山科技学院,31,256530
40大数据管理与应用,D421南昌工学院,2,258172
12大数据管理与应用,D957辽宁传媒学院,10,258628
0D工程管理,D303哈尔滨剑桥学院,2,260292
02电信工程及管理,D624泰山科技学院,30,261277
0Z工程管理,D995青岛工学院,19,264665
04信息管理与信息系统,D857山东华宇工学院,90,264686
0T信息管理与信息系统,D624泰山科技学院,35,266175
18信息管理与信息系统(校企合作，与曙光信息产业股份有限公司合作),D006山东英才学院,16,267660
1A工程管理,A868青岛滨海学院,47,269459
03工程管理,D378青岛城市学院,91,270378
0G工程管理,D857山东华宇工学院,90,271852
0W房地产开发与管理,D857山东华宇工学院,90,274175
17工程管理,D320青岛黄海学院,79,274281
12房地产开发与管理,D015青岛恒星科技学院,22,275856
1Y旅游管理(博雅实验班),B417北京联合大学,2,
