院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
山东理工大学,化学,39,526,119563,37,522,105043,37,519,109701,省重点,none,公办,111436
临沂大学,化学(师范类),70,528,116263,68,520,108515,92,518,112364,none,none,公办,112381
长春工业大学,化学,2,530,113733,2,518,113143,2,518,111259,省重点,none,公办,112712
齐鲁工业大学,化学类,99,528,116390,70,518,113304,47,517,114030,none,none,公办,114575
齐鲁工业大学,材料化学,none,none,none,none,none,none,10,516,114830,none,none,公办,114830
烟台大学,应用化学,120,532,110663,115,518,112952,120,513,121316,省重点,none,公办,114977
河北工程大学,应用化学,2,529,114685,2,518,113051,2,514,119420,省重点,none,公办,115719
井冈山大学,化学(师范类),none,none,none,2,518,113220,2,515,118778,none,none,公办,115999
湖州师范学院,化学(师范),2,528,116654,none,none,none,none,none,none,none,none,公办,116654
东北石油大学,应用化学,3,528,117378,2,517,115355,2,515,118355,全国重点,none,公办,117029
齐鲁工业大学,化学类(地方专项计划),none,none,none,none,none,none,10,515,117989,none,none,公办,117989
山东第一医科大学,药物化学,none,none,none,50,514,119619,70,514,119536,none,none,公办,119578
沈阳化工大学,应用化学,2,523,126197,2,515,119424,2,513,120890,省重点,none,公办,122170
安徽工程大学,应用化学,3,524,124506,3,515,118859,5,512,123712,省重点,none,公办,122359
东北石油大学,应用化学(融创班),none,none,none,none,none,none,2,512,122925,全国重点,none,公办,122925
东北石油大学,化学,4,523,126118,2,514,119919,2,512,123303,全国重点,none,公办,123113
洛阳师范学院,化学(师范类),5,523,125925,6,514,119719,6,512,123821,none,none,公办,123155
广西民族大学,化学(师范类),3,522,128080,3,510,129433,1,516,115219,省重点,none,公办,124244
南京晓庄学院,应用化学,none,none,none,3,512,124650,none,none,none,none,none,公办,124650
衡阳师范学院,化学(师范类),2,522,128275,2,513,121780,2,512,124266,none,none,公办,124774
南昌师范学院,化学(师范类),1,522,128339,1,513,123135,1,511,125061,none,none,公办,125512
鲁东大学,材料化学,52,523,125557,none,none,none,none,none,none,none,none,公办,125557
郑州轻工业大学,应用化学,none,none,none,3,511,126758,3,509,129595,none,none,公办,128177
山东理工大学,应用化学(地方专项计划),11,524,123734,12,509,129864,10,509,131053,省重点,none,公办,128217
山东农业大学,应用化学,36,521,129026,52,511,126854,45,510,128847,省重点,none,公办,128242
齐鲁师范学院,化学(师范类),none,none,none,66,511,126652,70,509,130019,none,none,公办,128336
齐鲁师范学院,化学类,56,521,129651,none,none,none,none,none,none,none,none,公办,129651
青海师范大学,化学(师范类),5,520,130637,5,509,130570,4,510,128522,省重点,none,公办,129910
大理大学,化学,2,518,134093,2,511,127127,none,none,none,none,none,公办,130610
西南民族大学,化学类(只招少数民族考生),none,none,none,3,509,130915,none,none,none,none,none,公办,130915
宁波工程学院,应用化学,3,524,124144,3,511,126199,3,502,145320,none,none,公办,131888
山东理工大学,应用化学,100,520,130483,96,509,131239,98,507,134052,省重点,none,公办,131925
辽宁石油化工大学,应用化学,4,520,131252,2,510,127956,4,506,137129,省重点,none,公办,132112
长春工业大学,材料化学,3,521,129630,3,507,134694,3,505,138613,省重点,none,公办,134312
郑州轻工业大学,化学,none,none,none,3,506,136602,3,507,133988,none,none,公办,135295
四川轻化工大学,应用化学,2,512,145619,3,510,129351,3,508,131332,none,none,公办,135434
山东农业大学,材料化学,none,none,none,60,506,137440,35,507,133677,省重点,none,公办,135559
江苏第二师范学院,应用化学,5,514,142149,5,511,125990,5,505,139093,none,none,公办,135744
太原师范学院,化学(师范类),none,none,none,4,507,134597,4,506,137189,none,none,公办,135893
北华大学,应用化学,5,518,135431,5,507,135437,5,505,139021,省重点,none,公办,136630
重庆三峡学院,化学(师范类),none,none,none,none,none,none,2,506,137087,none,none,公办,137087
潍坊学院,化学(师范类),none,none,none,41,506,136876,40,505,137947,none,none,公办,137412
沈阳化工大学,材料化学,2,517,137045,2,507,135390,2,504,139975,省重点,none,公办,137470
辽宁石油化工大学,材料化学,3,517,137100,2,505,139448,2,503,142094,省重点,none,公办,139547
泉州师范学院,化学(师范类),3,516,138895,4,506,137677,4,503,143730,none,none,公办,140101
成都师范学院,化学(师范类),5,511,147319,5,505,139265,5,506,135861,none,none,公办,140815
沈阳农业大学,应用化学,3,514,142190,3,504,140664,2,504,140648,全国重点,none,公办,141167
商丘师范学院,化学(师范类),none,none,none,2,504,141936,2,504,140991,none,none,公办,141464
江西农业大学,应用化学,5,515,140784,3,505,139204,6,502,144456,全国重点,none,公办,141481
新疆师范大学,化学(师范类),none,none,none,8,502,144932,5,505,138327,省重点,none,公办,141630
