院校名称,专业,2020投档计划数,2020最低分,2020投档最低位次,2021投档计划数,2021最低分,2021投档最低位次,2022投档计划数,2022最低分,2022投档最低位次,特点,一流大学与一流学科,院校性质,平均最低投档线
河北石油职业技术大学,电子信息工程技术,none,none,none,none,none,none,4,475,207819,none,none,公办,207819
河海大学,电子科学与技术(常州校区),2,616,17008,2,601,15954,2,600,15315,211,一流学科,公办,16092
河海大学,电子信息工程,2,621,14201,2,607,12986,none,none,none,211,一流学科,公办,13594
河南大学,电子信息科学与技术(中外合作办学)(与美国迈阿密大学合作办学),5,567,57855,5,557,52496,none,none,none,省重点,一流学科,公办,55176
河南大学,电子信息类,3,594,31474,6,577,31809,none,none,none,省重点,一流学科,公办,31642
河南工业大学,电子信息工程,5,552,78056,none,none,none,none,none,none,省重点,none,公办,78056
河南科技大学,电子信息类,6,553,76404,5,545,67883,6,544,67862,省重点,none,公办,70716
河南理工大学,电子信息类,3,547,85568,3,537,79288,3,537,77752,省重点,none,公办,80869
河南农业大学,电子信息科学与技术,2,522,127769,none,none,none,4,519,110180,省重点,none,公办,118975
河南农业大学,电子信息类,none,none,none,4,518,112981,none,none,none,省重点,none,公办,112981
菏泽学院,电子信息科学与技术(校企合作，与达内时代科技集团公司合作),150,474,223051,150,471,216556,150,469,223394,none,none,公办,221000
菏泽学院,机械电子工程,30,490,189933,30,481,193774,26,479,199485,none,none,公办,194397
黑河学院,电子信息科学与技术,5,485,201328,5,477,201830,3,475,209021,none,none,公办,204060
黑龙江八一农垦大学,电子信息工程,none,none,none,4,491,169110,2,495,160178,none,none,公办,164644
黑龙江大学,电子信息类,2,575,48914,2,562,46460,2,559,47825,none,none,公办,47733
黑龙江科技大学,电子信息工程,none,none,none,3,510,127814,2,512,124479,省重点,none,公办,126147
黑龙江科技大学,电子信息科学与技术,5,517,136280,3,507,134198,2,509,130029,省重点,none,公办,133502
黑龙江科技大学,机械电子工程,none,none,none,3,502,144876,3,503,144155,省重点,none,公办,144516
衡水学院,电子信息工程,3,491,189055,3,484,185942,3,481,193901,none,none,公办,189633
衡水学院,机械电子工程,3,489,191342,3,481,192646,3,478,201400,none,none,公办,195129
衡阳师范学院,电子信息工程,1,502,166005,1,492,167787,1,494,163867,none,none,公办,165886
衡阳师范学院,电子信息科学与技术,1,502,165346,1,493,165585,1,497,156210,none,none,公办,162380
湖北大学,电子信息工程(中外合作办学),none,none,none,6,541,72667,12,538,77065,省重点,none,公办,74866
